"mmsi","heading","sog","cog","rot","theme","timestamp","lat","lon","cog [Binned]","hourOfDay","Daily Segment","length","shiptype","Iteration","date&time diff","track_id","location"
235011030,180.0,1.100000023841858,39.0,0.0,"AIS","2018-01-23T01:19:29",53.5555,8.171333333333333,"(35.1,71.2]",1,"NIGHT",187.0,"Tanker",1,0,"235011030_2018-01-23T01:08:22","235011030_2018-01-23T01_08_22.csv"
235011030,181.0,1.399999976158142,34.0,0.0,"AIS","2018-01-23T01:19:38",53.55566666666667,8.1715,"[-1,35.1]",1,"NIGHT",187.0,"Tanker",1,0,"235011030_2018-01-23T01:08:22","235011030_2018-01-23T01_08_22.csv"
235011030,182.0,1.2999999523162842,42.0,0.0,"AIS","2018-01-23T01:19:47",53.55566666666667,8.1715,"(35.1,71.2]",1,"NIGHT",187.0,"Tanker",1,0,"235011030_2018-01-23T01:08:22","235011030_2018-01-23T01_08_22.csv"
235011030,182.0,1.399999976158142,37.0,0.0,"AIS","2018-01-23T01:19:59",53.55566666666667,8.1715,"(35.1,71.2]",1,"NIGHT",187.0,"Tanker",1,0,"235011030_2018-01-23T01:08:22","235011030_2018-01-23T01_08_22.csv"
235011030,183.0,1.399999976158142,39.0,0.0,"AIS","2018-01-23T01:20:09",53.55566666666667,8.171666666666667,"(35.1,71.2]",1,"NIGHT",187.0,"Tanker",1,0,"235011030_2018-01-23T01:08:22","235011030_2018-01-23T01_08_22.csv"
235011030,184.0,1.3999999761581423,43.0,0.0,"AIS","2018-01-23T01:20:17",53.55583333333333,8.171666666666667,"(35.1,71.2]",1,"NIGHT",187.0,"Tanker",1,0,"235011030_2018-01-23T01:08:22","235011030_2018-01-23T01_08_22.csv"
235011030,185.0,1.5,44.0,0.0,"AIS","2018-01-23T01:20:29",53.55583333333333,8.171833333333334,"(35.1,71.2]",1,"NIGHT",187.0,"Tanker",1,0,"235011030_2018-01-23T01:08:22","235011030_2018-01-23T01_08_22.csv"
235011030,186.0,1.6000000238418581,40.0,0.0,"AIS","2018-01-23T01:20:38",53.55583333333333,8.171833333333334,"(35.1,71.2]",1,"NIGHT",187.0,"Tanker",1,0,"235011030_2018-01-23T01:08:22","235011030_2018-01-23T01_08_22.csv"
235011030,187.0,1.600000023841858,44.0,0.0,"AIS","2018-01-23T01:20:48",53.556,8.172,"(35.1,71.2]",1,"NIGHT",187.0,"Tanker",1,0,"235011030_2018-01-23T01:08:22","235011030_2018-01-23T01_08_22.csv"
235011030,189.0,1.7999999523162844,47.0,0.0,"AIS","2018-01-23T01:20:59",53.556,8.172,"(35.1,71.2]",1,"NIGHT",187.0,"Tanker",1,0,"235011030_2018-01-23T01:08:22","235011030_2018-01-23T01_08_22.csv"
235011030,192.0,1.7000000476837158,54.0,7620.0,"AIS","2018-01-23T01:21:09",53.556,8.172166666666667,"(35.1,71.2]",1,"NIGHT",187.0,"Tanker",1,0,"235011030_2018-01-23T01:08:22","235011030_2018-01-23T01_08_22.csv"
235011030,194.0,1.7999999523162842,58.0,7620.0,"AIS","2018-01-23T01:21:17",53.556,8.172166666666667,"(35.1,71.2]",1,"NIGHT",187.0,"Tanker",1,0,"235011030_2018-01-23T01:08:22","235011030_2018-01-23T01_08_22.csv"
235011030,198.0,1.899999976158142,63.0,7620.0,"AIS","2018-01-23T01:21:29",53.55616666666667,8.172333333333333,"(35.1,71.2]",1,"NIGHT",187.0,"Tanker",1,0,"235011030_2018-01-23T01:08:22","235011030_2018-01-23T01_08_22.csv"
235011030,202.0,2.0999999046325684,72.0,7620.0,"AIS","2018-01-23T01:21:38",53.55616666666667,8.1725,"(71.2,107.3]",1,"NIGHT",187.0,"Tanker",1,0,"235011030_2018-01-23T01:08:22","235011030_2018-01-23T01_08_22.csv"
235011030,204.0,2.0,77.0,7620.0,"AIS","2018-01-23T01:21:43",53.55616666666667,8.172666666666666,"(71.2,107.3]",1,"NIGHT",187.0,"Tanker",1,0,"235011030_2018-01-23T01:08:22","235011030_2018-01-23T01_08_22.csv"
235011030,204.0,2.0,77.0,7620.0,"AIS","2018-01-23T01:21:44",53.55616666666667,8.172666666666666,"(71.2,107.3]",1,"NIGHT",187.0,"Tanker",1,0,"235011030_2018-01-23T01:08:22","235011030_2018-01-23T01_08_22.csv"
