"mmsi","heading","sog","cog","rot","theme","timestamp","lat","lon","cog [Binned]","hourOfDay","Daily Segment","length","shiptype","Iteration","date&time diff","track_id","location"
304080000,324.99885013205693,4.32,326.99847,0.0,"AIS","2018-01-31T01:21:21",53.6369833,8.137699999999999,"(323.9,360]",1,"NIGHT",134.0,"GeneralCargo",1,3,"304080000_2018-01-31T01:21:21","304080000_2018-01-31T01_21_21.csv"
304080000,324.99885013205693,4.32,326.99847,0.0,"AIS","2018-01-31T01:21:32",53.63735,8.1372833,"(323.9,360]",1,"NIGHT",134.0,"GeneralCargo",1,0,"304080000_2018-01-31T01:21:21","304080000_2018-01-31T01_21_21.csv"
304080000,324.99885013205693,4.32,326.99847,0.0,"AIS","2018-01-31T01:21:40",53.6376333,8.136983299999999,"(323.9,360]",1,"NIGHT",134.0,"GeneralCargo",1,0,"304080000_2018-01-31T01:21:21","304080000_2018-01-31T01_21_21.csv"
304080000,324.99885013205693,4.37,326.99847,0.0,"AIS","2018-01-31T01:22:01",53.638233299999996,8.1363167,"(323.9,360]",1,"NIGHT",134.0,"GeneralCargo",1,0,"304080000_2018-01-31T01:21:21","304080000_2018-01-31T01_21_21.csv"
304080000,325.99579669558454,4.37,326.00153,0.0,"AIS","2018-01-31T01:23:01",53.640216599999995,8.1340667,"(323.9,360]",1,"NIGHT",134.0,"GeneralCargo",1,1,"304080000_2018-01-31T01:21:21","304080000_2018-01-31T01_21_21.csv"
304080000,325.99579669558454,4.37,326.99847,0.0,"AIS","2018-01-31T01:23:12",53.6406,8.13365,"(323.9,360]",1,"NIGHT",134.0,"GeneralCargo",1,0,"304080000_2018-01-31T01:21:21","304080000_2018-01-31T01_21_21.csv"
304080000,325.99579669558454,4.37,326.99847,0.0,"AIS","2018-01-31T01:23:21",53.6409166,8.1333,"(323.9,360]",1,"NIGHT",134.0,"GeneralCargo",1,0,"304080000_2018-01-31T01:21:21","304080000_2018-01-31T01_21_21.csv"
304080000,325.99579669558454,4.42,326.99847,0.0,"AIS","2018-01-31T01:23:31",53.64125,8.1329333,"(323.9,360]",1,"NIGHT",134.0,"GeneralCargo",1,0,"304080000_2018-01-31T01:21:21","304080000_2018-01-31T01_21_21.csv"
304080000,325.99579669558454,4.42,326.99847,0.0,"AIS","2018-01-31T01:23:42",53.6416166,8.13255,"(323.9,360]",1,"NIGHT",134.0,"GeneralCargo",1,0,"304080000_2018-01-31T01:21:21","304080000_2018-01-31T01_21_21.csv"
304080000,325.99579669558454,4.42,326.99847,0.0,"AIS","2018-01-31T01:24:01",53.6421333,8.1319667,"(323.9,360]",1,"NIGHT",134.0,"GeneralCargo",1,0,"304080000_2018-01-31T01:21:21","304080000_2018-01-31T01_21_21.csv"
304080000,324.99885013205693,4.42,326.99847,0.0,"AIS","2018-01-31T01:24:42",53.643583299999996,8.1303833,"(323.9,360]",1,"NIGHT",134.0,"GeneralCargo",1,0,"304080000_2018-01-31T01:21:21","304080000_2018-01-31T01_21_21.csv"
304080000,324.99885013205693,4.42,326.99847,0.0,"AIS","2018-01-31T01:24:52",53.6439166,8.130016699999999,"(323.9,360]",1,"NIGHT",134.0,"GeneralCargo",1,0,"304080000_2018-01-31T01:21:21","304080000_2018-01-31T01_21_21.csv"
304080000,323.996173990578,4.47,326.99847,0.0,"AIS","2018-01-31T01:25:01",53.644183299999995,8.1297333,"(323.9,360]",1,"NIGHT",134.0,"GeneralCargo",1,0,"304080000_2018-01-31T01:21:21","304080000_2018-01-31T01_21_21.csv"
304080000,323.996173990578,4.47,326.99847,0.0,"AIS","2018-01-31T01:25:12",53.644549999999995,8.129333299999999,"(323.9,360]",1,"NIGHT",134.0,"GeneralCargo",1,0,"304080000_2018-01-31T01:21:21","304080000_2018-01-31T01_21_21.csv"
304080000,324.99885013205693,4.47,324.99884,0.0,"AIS","2018-01-31T01:26:42",53.6475666,8.1258167,"(323.9,360]",1,"NIGHT",134.0,"GeneralCargo",1,1,"304080000_2018-01-31T01:21:21","304080000_2018-01-31T01_21_21.csv"
304080000,324.99885013205693,4.47,326.00153,0.0,"AIS","2018-01-31T01:27:01",53.64815,8.12515,"(323.9,360]",1,"NIGHT",134.0,"GeneralCargo",1,0,"304080000_2018-01-31T01:21:21","304080000_2018-01-31T01_21_21.csv"
304080000,324.99885013205693,4.47,326.00153,0.0,"AIS","2018-01-31T01:27:21",53.6488666,8.1243333,"(323.9,360]",1,"NIGHT",134.0,"GeneralCargo",1,0,"304080000_2018-01-31T01:21:21","304080000_2018-01-31T01_21_21.csv"
304080000,324.99885013205693,4.47,326.00153,0.0,"AIS","2018-01-31T01:27:41",53.649533299999995,8.1235833,"(323.9,360]",1,"NIGHT",134.0,"GeneralCargo",1,0,"304080000_2018-01-31T01:21:21","304080000_2018-01-31T01_21_21.csv"
304080000,324.99885013205693,4.47,326.00153,0.0,"AIS","2018-01-31T01:28:01",53.650183299999995,8.12285,"(323.9,360]",1,"NIGHT",134.0,"GeneralCargo",1,0,"304080000_2018-01-31T01:21:21","304080000_2018-01-31T01_21_21.csv"
