"mmsi","heading","sog","cog","rot","theme","timestamp","lat","lon","cog [Binned]","hourOfDay","Daily Segment","length","shiptype","Iteration","date&time diff","track_id","location"
538006772,357.99548955364105,1.38,354.90152,0.0,"AIS","2018-02-11T09:25:47",53.556253299999995,8.1731567,"(323.9,360]",9,"MORNING",252.0,"Tanker",1,3,"538006772_2018-02-11T09:25:47","538006772_2018-02-11T09_25_47.csv"
538006772,358.99816569511995,1.4400000000000002,356.20212,0.0,"AIS","2018-02-11T09:25:58",53.5564116,8.1731433,"(323.9,360]",9,"MORNING",252.0,"Tanker",1,0,"538006772_2018-02-11T09:25:47","538006772_2018-02-11T09_25_47.csv"
538006772,0.0,1.54,359.7029,0.0,"AIS","2018-02-11T09:26:27",53.556818299999996,8.1731467,"(323.9,360]",9,"MORNING",252.0,"Tanker",1,0,"538006772_2018-02-11T09:25:47","538006772_2018-02-11T09_25_47.csv"
538006772,0.0,1.59,359.59976,0.0,"AIS","2018-02-11T09:26:38",53.556966599999996,8.173145,"(323.9,360]",9,"MORNING",252.0,"Tanker",1,0,"538006772_2018-02-11T09:25:47","538006772_2018-02-11T09_25_47.csv"
538006772,0.0,1.6400000000000001,0.6990085,0.0,"AIS","2018-02-11T09:26:47",53.55712,8.1731517,"[-1,35.1]",9,"MORNING",252.0,"Tanker",1,0,"538006772_2018-02-11T09:25:47","538006772_2018-02-11T09_25_47.csv"
538006772,0.0,1.64,1.9996227,0.0,"AIS","2018-02-11T09:26:57",53.557256599999995,8.173165,"[-1,35.1]",9,"MORNING",252.0,"Tanker",1,0,"538006772_2018-02-11T09:25:47","538006772_2018-02-11T09_25_47.csv"
538006772,358.99816569511995,1.8,1.7990875,0.0,"AIS","2018-02-11T09:27:27",53.5577383,8.1731983,"[-1,35.1]",9,"MORNING",252.0,"Tanker",1,0,"538006772_2018-02-11T09:25:47","538006772_2018-02-11T09_25_47.csv"
538006772,358.99816569511995,1.8,0.6016057,0.0,"AIS","2018-02-11T09:27:38",53.5579433,8.173203299999999,"[-1,35.1]",9,"MORNING",252.0,"Tanker",1,0,"538006772_2018-02-11T09:25:47","538006772_2018-02-11T09_25_47.csv"
538006772,0.0,1.8500000000000003,359.50238,0.0,"AIS","2018-02-11T09:27:47",53.5580983,8.1732,"(323.9,360]",9,"MORNING",252.0,"Tanker",1,0,"538006772_2018-02-11T09:25:47","538006772_2018-02-11T09_25_47.csv"
538006772,0.0,1.9000000000000001,359.1987,0.0,"AIS","2018-02-11T09:27:57",53.5582766,8.173195,"(323.9,360]",9,"MORNING",252.0,"Tanker",1,0,"538006772_2018-02-11T09:25:47","538006772_2018-02-11T09_25_47.csv"
538006772,0.0,1.9499999999999997,0.097402826,0.0,"AIS","2018-02-11T09:28:18",53.5586383,8.1732,"[-1,35.1]",9,"MORNING",252.0,"Tanker",1,0,"538006772_2018-02-11T09:25:47","538006772_2018-02-11T09_25_47.csv"
538006772,0.0,2.0999999999999996,359.30182,0.0,"AIS","2018-02-11T09:28:47",53.559185,8.173203299999999,"(323.9,360]",9,"MORNING",252.0,"Tanker",1,0,"538006772_2018-02-11T09:25:47","538006772_2018-02-11T09_25_47.csv"
538006772,0.0,2.16,359.1987,0.0,"AIS","2018-02-11T09:28:57",53.5593766,8.173208299999999,"(323.9,360]",9,"MORNING",252.0,"Tanker",1,0,"538006772_2018-02-11T09:25:47","538006772_2018-02-11T09_25_47.csv"
538006772,0.0,2.2600000000000002,359.1013,0.0,"AIS","2018-02-11T09:29:18",53.5598283,8.1731967,"(323.9,360]",9,"MORNING",252.0,"Tanker",1,0,"538006772_2018-02-11T09:25:47","538006772_2018-02-11T09_25_47.csv"
538006772,350.99967487509366,2.82,357.10168,0.0,"AIS","2018-02-11T09:31:16",53.562605,8.1731217,"(323.9,360]",9,"MORNING",252.0,"Tanker",1,1,"538006772_2018-02-11T09:25:47","538006772_2018-02-11T09_25_47.csv"
538006772,349.9969987336147,2.9799999999999995,352.09976,0.0,"AIS","2018-02-11T09:31:38",53.563173299999995,8.1729983,"(323.9,360]",9,"MORNING",252.0,"Tanker",1,0,"538006772_2018-02-11T09:25:47","538006772_2018-02-11T09_25_47.csv"
538006772,349.9969987336147,3.08,350.99966,0.0,"AIS","2018-02-11T09:31:56",53.563674999999996,8.17287,"(323.9,360]",9,"MORNING",252.0,"Tanker",1,0,"538006772_2018-02-11T09:25:47","538006772_2018-02-11T09_25_47.csv"
538006772,349.9969987336147,3.2900000000000005,350.79913,0.0,"AIS","2018-02-11T09:32:16",53.564266599999996,8.172704999999999,"(323.9,360]",9,"MORNING",252.0,"Tanker",1,0,"538006772_2018-02-11T09:25:47","538006772_2018-02-11T09_25_47.csv"
538006772,349.9969987336147,3.6,348.90265,0.0,"AIS","2018-02-11T09:32:56",53.5655583,8.1723,"(323.9,360]",9,"MORNING",252.0,"Tanker",1,0,"538006772_2018-02-11T09:25:47","538006772_2018-02-11T09_25_47.csv"
538006772,349.9969987336147,3.8000000000000003,349.09744,0.0,"AIS","2018-02-11T09:33:27",53.566566599999994,8.1719667,"(323.9,360]",9,"MORNING",252.0,"Tanker",1,0,"538006772_2018-02-11T09:25:47","538006772_2018-02-11T09_25_47.csv"
538006772,349.9969987336147,3.8499999999999996,349.2006,0.0,"AIS","2018-02-11T09:33:38",53.56695,8.171845,"(323.9,360]",9,"MORNING",252.0,"Tanker",1,0,"538006772_2018-02-11T09:25:47","538006772_2018-02-11T09_25_47.csv"
538006772,349.9969987336147,4.11,349.00006,0.0,"AIS","2018-02-11T09:34:16",53.568318299999994,8.1713933,"(323.9,360]",9,"MORNING",252.0,"Tanker",1,0,"538006772_2018-02-11T09:25:47","538006772_2018-02-11T09_25_47.csv"
538006772,349.9969987336147,4.26,348.39844,0.0,"AIS","2018-02-11T09:34:48",53.569565,8.1709667,"(323.9,360]",9,"MORNING",252.0,"Tanker",1,0,"538006772_2018-02-11T09:25:47","538006772_2018-02-11T09_25_47.csv"
538006772,349.9969987336147,4.32,348.79953,0.0,"AIS","2018-02-11T09:34:56",53.569874999999996,8.1708667,"(323.9,360]",9,"MORNING",252.0,"Tanker",1,0,"538006772_2018-02-11T09:25:47","538006772_2018-02-11T09_25_47.csv"
538006772,349.9969987336147,4.42,348.59897,0.0,"AIS","2018-02-11T09:35:16",53.570623299999994,8.1706183,"(323.9,360]",9,"MORNING",252.0,"Tanker",1,0,"538006772_2018-02-11T09:25:47","538006772_2018-02-11T09_25_47.csv"
538006772,350.99967487509366,4.47,347.80258,0.0,"AIS","2018-02-11T09:35:26",53.571021599999995,8.1704717,"(323.9,360]",9,"MORNING",252.0,"Tanker",1,0,"538006772_2018-02-11T09:25:47","538006772_2018-02-11T09_25_47.csv"
538006772,351.99662143862133,4.5200000000000005,346.1009,-1.0,"AIS","2018-02-11T09:35:38",53.571498299999995,8.170266699999999,"(323.9,360]",9,"MORNING",252.0,"Tanker",1,0,"538006772_2018-02-11T09:25:47","538006772_2018-02-11T09_25_47.csv"
