"mmsi","heading","sog","cog","rot","theme","timestamp","lat","lon","cog [Binned]","hourOfDay","Daily Segment","length","shiptype","Iteration","date&time diff","track_id","location"
218415000,218.0,1.8999999761581423,287.3,-7560.0,"AIS","2018-01-30T15:58:10",53.53633333333333,8.168416666666667,"(251.7,287.8]",15,"AFTERNOON",75.0,"GeneralCargo",1,3,"218415000_2018-01-30T15:58:10","218415000_2018-01-30T15_58_10.csv"
218415000,195.0,3.700000047683716,199.8,0.0,"AIS","2018-01-30T15:59:38",53.53550166666667,8.16756,"(179.5,215.6]",15,"AFTERNOON",75.0,"GeneralCargo",1,1,"218415000_2018-01-30T15:58:10","218415000_2018-01-30T15_58_10.csv"
218415000,195.0,3.9000000953674316,197.7,0.0,"AIS","2018-01-30T15:59:48",53.535331666666664,8.167476666666667,"(179.5,215.6]",15,"AFTERNOON",75.0,"GeneralCargo",1,0,"218415000_2018-01-30T15:58:10","218415000_2018-01-30T15_58_10.csv"
218415000,195.0,4.099999904632568,196.7,0.0,"AIS","2018-01-30T15:59:58",53.53514166666667,8.167358333333333,"(179.5,215.6]",15,"AFTERNOON",75.0,"GeneralCargo",1,0,"218415000_2018-01-30T15:58:10","218415000_2018-01-30T15_58_10.csv"
218415000,196.0,4.400000095367432,196.7,0.0,"AIS","2018-01-30T16:00:09",53.53492333333333,8.167241666666667,"(179.5,215.6]",16,"AFTERNOON",75.0,"GeneralCargo",1,0,"218415000_2018-01-30T15:58:10","218415000_2018-01-30T15_58_10.csv"
218415000,197.0,4.599999904632568,196.0,0.0,"AIS","2018-01-30T16:00:19",53.53471833333333,8.167135,"(179.5,215.6]",16,"AFTERNOON",75.0,"GeneralCargo",1,0,"218415000_2018-01-30T15:58:10","218415000_2018-01-30T15_58_10.csv"
218415000,197.0,4.699999809265137,197.5,0.0,"AIS","2018-01-30T16:00:28",53.534531666666666,8.167043333333334,"(179.5,215.6]",16,"AFTERNOON",75.0,"GeneralCargo",1,0,"218415000_2018-01-30T15:58:10","218415000_2018-01-30T15_58_10.csv"
218415000,198.0,4.900000095367432,196.6,0.0,"AIS","2018-01-30T16:00:38",53.53431166666667,8.166935,"(179.5,215.6]",16,"AFTERNOON",75.0,"GeneralCargo",1,0,"218415000_2018-01-30T15:58:10","218415000_2018-01-30T15_58_10.csv"
218415000,198.0,5.099999904632568,197.2,0.0,"AIS","2018-01-30T16:00:49",53.534063333333336,8.166796666666666,"(179.5,215.6]",16,"AFTERNOON",75.0,"GeneralCargo",1,0,"218415000_2018-01-30T15:58:10","218415000_2018-01-30T15_58_10.csv"
218415000,198.0,5.199999809265138,196.6,0.0,"AIS","2018-01-30T16:00:59",53.53382666666667,8.166671666666666,"(179.5,215.6]",16,"AFTERNOON",75.0,"GeneralCargo",1,0,"218415000_2018-01-30T15:58:10","218415000_2018-01-30T15_58_10.csv"
218415000,198.0,5.199999809265138,196.6,0.0,"AIS","2018-01-30T16:01:10",53.533575,8.166538333333333,"(179.5,215.6]",16,"AFTERNOON",75.0,"GeneralCargo",1,0,"218415000_2018-01-30T15:58:10","218415000_2018-01-30T15_58_10.csv"
218415000,198.0,5.0,196.7,0.0,"AIS","2018-01-30T16:01:28",53.533168333333336,8.166333333333334,"(179.5,215.6]",16,"AFTERNOON",75.0,"GeneralCargo",1,0,"218415000_2018-01-30T15:58:10","218415000_2018-01-30T15_58_10.csv"
218415000,198.0,4.9000000953674325,197.6,0.0,"AIS","2018-01-30T16:01:39",53.53295,8.166216666666667,"(179.5,215.6]",16,"AFTERNOON",75.0,"GeneralCargo",1,0,"218415000_2018-01-30T15:58:10","218415000_2018-01-30T15_58_10.csv"
218415000,199.0,4.800000190734863,197.7,0.0,"AIS","2018-01-30T16:01:49",53.532715,8.166091666666667,"(179.5,215.6]",16,"AFTERNOON",75.0,"GeneralCargo",1,0,"218415000_2018-01-30T15:58:10","218415000_2018-01-30T15_58_10.csv"
218415000,199.0,4.599999904632568,197.7,0.0,"AIS","2018-01-30T16:01:59",53.532511666666664,8.165986666666667,"(179.5,215.6]",16,"AFTERNOON",75.0,"GeneralCargo",1,0,"218415000_2018-01-30T15:58:10","218415000_2018-01-30T15_58_10.csv"
218415000,200.0,4.400000095367432,198.3,0.0,"AIS","2018-01-30T16:02:10",53.532295,8.165868333333334,"(179.5,215.6]",16,"AFTERNOON",75.0,"GeneralCargo",1,0,"218415000_2018-01-30T15:58:10","218415000_2018-01-30T15_58_10.csv"
218415000,202.0,4.099999904632568,198.8,0.0,"AIS","2018-01-30T16:02:29",53.53194666666667,8.165671666666666,"(179.5,215.6]",16,"AFTERNOON",75.0,"GeneralCargo",1,0,"218415000_2018-01-30T15:58:10","218415000_2018-01-30T15_58_10.csv"
