lat,lon
53.632131666666666,8.140166666666667
53.63183166666666,8.140458333333333
53.63183166666666,8.140458333333333
53.63168833333334,8.140595
53.63168833333334,8.140595
53.631515,8.140761666666666
53.631515,8.140761666666666
53.631373333333336,8.140898333333332
53.631373333333336,8.140898333333332
53.631186666666665,8.141083333333333
53.631186666666665,8.141083333333333
53.63089166666666,8.141378333333334
53.63089166666666,8.141378333333334
53.63075333333333,8.141516666666666
53.63075333333333,8.141516666666666
53.630583333333334,8.141683333333333
53.630583333333334,8.141683333333333
53.63044333333333,8.141818333333333
53.63044333333333,8.141818333333333
53.630273333333335,8.141981666666666
53.630273333333335,8.141981666666666
53.629963333333336,8.142278333333334
53.629963333333336,8.142278333333334
53.629823333333334,8.142411666666666
53.629823333333334,8.142411666666666
53.629655,8.142575
53.629655,8.142575
53.62951666666667,8.142708333333333
53.62951666666667,8.142708333333333
53.62934666666666,8.14287
53.62934666666666,8.14287
53.62904,8.143165
53.62904,8.143165
53.6289,8.143296666666666
53.6289,8.143296666666666
53.628728333333335,8.143448333333334
53.628728333333335,8.143448333333334
53.62858833333333,8.143568333333333
53.62858833333333,8.143568333333333
53.628415,8.143711666666666
53.628415,8.143711666666666
53.6281,8.143963333333334
53.6281,8.143963333333334
53.62795666666667,8.144071666666667
53.62795666666667,8.144071666666667
53.62778,8.144203333333333
53.62778,8.144203333333333
53.62763666666667,8.144313333333333
53.62763666666667,8.144313333333333
53.62746,8.144445
53.62746,8.144445
53.62714,8.144691666666667
53.62714,8.144691666666667
53.62699666666666,8.144805
53.62699666666666,8.144805
53.62682,8.144945
53.62682,8.144945
53.62669,8.145046666666667
53.62669,8.145046666666667
53.62649666666667,8.1452
53.62649666666667,8.1452
53.62618666666667,8.145445
53.62618666666667,8.145445
53.62602166666667,8.145573333333333
53.62602166666667,8.145573333333333
53.62584,8.145716666666667
53.62584,8.145716666666667
53.625708333333336,8.14582
53.625708333333336,8.14582
53.62551,8.145975
53.62551,8.145975
53.625195,8.14622
53.625195,8.14622
53.62502833333333,8.146345
53.62502833333333,8.146345
53.62486166666667,8.146473333333333
53.62486166666667,8.146473333333333
53.624678333333335,8.146613333333333
53.624678333333335,8.146613333333333
53.62451166666666,8.146738333333333
53.62451166666666,8.146738333333333
53.62419333333333,8.146983333333333
53.62419333333333,8.146983333333333
53.624008333333336,8.147125
53.624008333333336,8.147125
53.623855,8.147241666666666
53.623855,8.147241666666666
53.623668333333335,8.147386666666666
53.623668333333335,8.147386666666666
53.62349833333333,8.14752
53.62349833333333,8.14752
53.623173333333334,8.147771666666667
53.623173333333334,8.147771666666667
53.622985,8.147915
53.622985,8.147915
53.62283166666667,8.14803
53.62283166666667,8.14803
