"mmsi","heading","sog","cog","rot","theme","timestamp","lat","lon","cog [Binned]","hourOfDay","Daily Segment","length","shiptype","Iteration","date&time diff","track_id","location"
219861000,164.0,11.300000190734863,162.8,0.0,"AIS","2018-02-17T04:06:08",53.76991666666667,8.04285,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,-1530,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
219861000,164.0,11.300000190734863,162.7,0.0,"AIS","2018-02-17T04:06:18",53.76936666666667,8.043133333333333,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,0,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
219861000,165.0,11.300000190734865,163.1,0.0,"AIS","2018-02-17T04:06:28",53.76886666666667,8.0434,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,0,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
219861000,165.0,11.399999618530275,163.8,0.0,"AIS","2018-02-17T04:06:38",53.76841666666667,8.043616666666667,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,0,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
219861000,165.0,11.300000190734865,163.4,0.0,"AIS","2018-02-17T04:06:49",53.76786666666667,8.0439,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,0,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
219861000,165.0,11.199999809265137,162.9,0.0,"AIS","2018-02-17T04:06:57",53.76741666666667,8.044133333333333,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,0,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
219861000,165.0,11.199999809265137,162.9,0.0,"AIS","2018-02-17T04:06:58",53.76741666666667,8.044133333333333,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,0,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
219861000,166.0,11.300000190734865,164.4,0.0,"AIS","2018-02-17T04:07:08",53.7669,8.044366666666667,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,0,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
219861000,165.0,11.300000190734863,163.5,0.0,"AIS","2018-02-17T04:07:28",53.76585,8.044883333333333,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,0,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
219861000,166.0,11.300000190734865,164.7,0.0,"AIS","2018-02-17T04:07:48",53.76485,8.045366666666666,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,0,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
219861000,166.0,11.100000381469727,165.1,0.0,"AIS","2018-02-17T04:07:59",53.76435,8.0456,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,0,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
219861000,166.0,11.199999809265137,164.2,0.0,"AIS","2018-02-17T04:08:09",53.76385,8.045833333333333,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,0,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
219861000,165.0,11.300000190734863,164.2,0.0,"AIS","2018-02-17T04:08:19",53.76335,8.046083333333334,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,0,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
219861000,166.0,11.199999809265137,164.5,0.0,"AIS","2018-02-17T04:08:28",53.76285,8.046316666666666,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,0,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
219861000,167.0,11.100000381469727,165.3,0.0,"AIS","2018-02-17T04:08:38",53.7624,8.046516666666667,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,0,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
219861000,166.0,11.199999809265137,164.9,0.0,"AIS","2018-02-17T04:08:49",53.76185,8.046766666666667,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,0,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
219861000,166.0,11.199999809265138,164.7,0.0,"AIS","2018-02-17T04:08:59",53.76135,8.047,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,0,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
219861000,167.0,11.300000190734865,164.9,0.0,"AIS","2018-02-17T04:09:09",53.76085,8.047216666666667,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,0,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
219861000,167.0,11.199999809265137,165.6,0.0,"AIS","2018-02-17T04:09:19",53.76035,8.04745,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,0,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
219861000,166.0,11.199999809265137,165.1,0.0,"AIS","2018-02-17T04:09:28",53.7599,8.04765,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,0,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
219861000,166.0,11.100000381469727,164.9,0.0,"AIS","2018-02-17T04:09:38",53.7594,8.047866666666666,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,0,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
219861000,167.0,11.199999809265137,165.3,0.0,"AIS","2018-02-17T04:09:48",53.75885,8.048116666666667,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,0,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
219861000,166.0,11.100000381469727,165.6,0.0,"AIS","2018-02-17T04:09:59",53.75836666666667,8.048333333333334,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,0,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
219861000,166.0,11.000000000000002,164.9,0.0,"AIS","2018-02-17T04:10:09",53.757866666666665,8.04855,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,0,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
219861000,166.0,11.100000381469727,164.9,0.0,"AIS","2018-02-17T04:10:19",53.75736666666667,8.048783333333333,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,0,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
219861000,167.0,11.100000381469727,165.3,0.0,"AIS","2018-02-17T04:10:28",53.75691666666667,8.048983333333334,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,0,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
219861000,166.0,11.100000381469728,164.7,0.0,"AIS","2018-02-17T04:10:49",53.75588333333334,8.04945,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,0,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
219861000,167.0,11.100000381469727,165.0,0.0,"AIS","2018-02-17T04:10:59",53.755383333333334,8.049683333333334,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,0,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
219861000,166.0,11.199999809265137,165.3,0.0,"AIS","2018-02-17T04:11:09",53.75488333333333,8.0499,"(143.4,179.5]",4,"NIGHT",399.0,"GeneralCargo",2,0,"219861000_2018-02-17T04:06:08","219861000_2018-02-17T04_06_08.csv"
